InvoiceNo,CustomerID,Country,Year,Month,MonthName,Revenue,Nb_Lignes,DateKey,Segment,IsB2B
563714,14565,United Kingdom,2011,8,Aug,682.77,31,20110801,Clients à Risque,False
563718,15144,United Kingdom,2011,8,Aug,506.90000000000003,14,20110801,Champions,False
563719,13576,United Kingdom,2011,8,Aug,332.04,3,20110801,Champions,False
563720,15867,United Kingdom,2011,8,Aug,326.01,54,20110801,Champions,False
563721,15232,United Kingdom,2011,8,Aug,301.7,13,20110801,Clients à Risque,False
563722,17720,United Kingdom,2011,8,Aug,355.22,20,20110801,Champions,False
563723,13319,United Kingdom,2011,8,Aug,346.2,17,20110801,Champions,False
563726,16582,United Kingdom,2011,8,Aug,313.62,6,20110801,Clients Moyens,False
563727,15797,United Kingdom,2011,8,Aug,367.2,1,20110801,Clients à Risque,True
563728,17045,United Kingdom,2011,8,Aug,191.09,16,20110801,Clients à Risque,False
563729,14051,United Kingdom,2011,8,Aug,742.8000000000001,4,20110801,Champions,False
563730,14221,United Kingdom,2011,8,Aug,588.0,32,20110801,Clients Fidèles,False
563731,17576,United Kingdom,2011,8,Aug,102.95,18,20110801,Champions,False
563732,15125,United Kingdom,2011,8,Aug,1000.88,12,20110801,Champions,False
563733,18225,United Kingdom,2011,8,Aug,574.3100000000001,31,20110801,Champions,False
563734,14064,United Kingdom,2011,8,Aug,255.52,26,20110801,Champions,False
563735,16743,United Kingdom,2011,8,Aug,366.74,28,20110801,Champions,False
563736,13784,United Kingdom,2011,8,Aug,336.24,3,20110801,Champions,False
563737,16261,United Kingdom,2011,8,Aug,163.42000000000002,20,20110801,Clients Fidèles,False
563738,15024,United Kingdom,2011,8,Aug,87.93,15,20110801,Champions,False
563739,17750,United Kingdom,2011,8,Aug,240.66,31,20110801,Champions,False
563740,17747,United Kingdom,2011,8,Aug,71.4,1,20110801,Clients Moyens,False
563741,14759,United Kingdom,2011,8,Aug,298.6,17,20110801,Clients Fidèles,False
563742,17929,United Kingdom,2011,8,Aug,272.0,1,20110801,Clients Fidèles,False
563743,12828,United Kingdom,2011,8,Aug,111.2,9,20110801,Champions,False
563744,13266,United Kingdom,2011,8,Aug,333.93,15,20110801,Champions,False
563745,15159,United Kingdom,2011,8,Aug,1394.58,61,20110801,Champions,False
563746,14745,United Kingdom,2011,8,Aug,279.76,18,20110801,Clients à Risque,False
563747,13089,United Kingdom,2011,8,Aug,481.6,6,20110801,Champions,False
563748,16170,United Kingdom,2011,8,Aug,310.79,22,20110801,Clients Fidèles,False
563749,12360,Austria,2011,8,Aug,534.7,30,20110801,Clients Fidèles,False
563750,16122,United Kingdom,2011,8,Aug,300.42,17,20110801,Clients à Risque,False
563753,12513,France,2011,8,Aug,612.29,35,20110801,Clients Moyens,False
563754,15396,United Kingdom,2011,8,Aug,288.18,14,20110801,Clients Moyens,False
563755,17612,United Kingdom,2011,8,Aug,306.81,26,20110801,Clients Fidèles,False
563756,12418,Switzerland,2011,8,Aug,668.58,34,20110801,Clients Moyens,False
563764,14606,United Kingdom,2011,8,Aug,113.05,29,20110801,Champions,False
563771,17841,United Kingdom,2011,8,Aug,149.06,27,20110801,Champions,False
563776,12600,Germany,2011,8,Aug,275.37,9,20110801,Champions,False
563808,12626,Germany,2011,8,Aug,463.26,23,20110801,Champions,False
563812,16249,United Kingdom,2011,8,Aug,88.5,4,20110801,Clients Fidèles,False
563818,13327,United Kingdom,2011,8,Aug,382.3,7,20110801,Clients Fidèles,False
563819,14062,United Kingdom,2011,8,Aug,1708.68,8,20110801,Champions,False
563821,14533,United Kingdom,2011,8,Aug,301.48,14,20110801,Champions,False
563822,16184,United Kingdom,2011,8,Aug,315.98,12,20110801,Clients Fidèles,False
563830,16638,United Kingdom,2011,8,Aug,142.91,10,20110801,Champions,False
563831,18081,United Kingdom,2011,8,Aug,94.80000000000001,3,20110801,Clients Fidèles,False
563832,16419,United Kingdom,2011,8,Aug,109.45,6,20110801,Clients à Risque,False
563833,14755,United Kingdom,2011,8,Aug,315.5,15,20110801,Champions,False
563834,14401,United Kingdom,2011,8,Aug,326.44,17,20110801,Champions,False
563835,13242,United Kingdom,2011,8,Aug,166.4,8,20110801,Clients à Risque,False
563836,15938,United Kingdom,2011,8,Aug,69.28,5,20110801,Clients à Risque,False
563837,15078,United Kingdom,2011,8,Aug,306.1,15,20110801,Champions,False
563839,16828,United Kingdom,2011,8,Aug,113.5,7,20110801,Clients à Risque,False
563840,14712,United Kingdom,2011,8,Aug,115.72,7,20110801,Clients Fidèles,False
563841,17402,United Kingdom,2011,8,Aug,278.9,5,20110801,Champions,False
563842,13871,United Kingdom,2011,8,Aug,430.35,25,20110801,Champions,False
563843,17811,United Kingdom,2011,8,Aug,108.94,12,20110801,Champions,False
563844,17725,United Kingdom,2011,8,Aug,310.82,20,20110801,Champions,False
563845,12991,United Kingdom,2011,8,Aug,303.56,22,20110801,Nouveaux Clients,False
563846,16672,United Kingdom,2011,8,Aug,398.7,4,20110801,Champions,False
563847,16139,United Kingdom,2011,8,Aug,166.57,9,20110801,Clients Fidèles,False
563848,14911,EIRE,2011,8,Aug,989.49,49,20110801,Champions,False
563849,14772,United Kingdom,2011,8,Aug,139.26,9,20110801,Clients Moyens,False
563850,15311,United Kingdom,2011,8,Aug,138.68,4,20110801,Champions,False
563851,14765,United Kingdom,2011,8,Aug,15.0,1,20110801,Clients Fidèles,False
563852,12395,Belgium,2011,8,Aug,165.95000000000002,7,20110801,Champions,False
563853,12560,Germany,2011,8,Aug,144.0,1,20110801,Clients Fidèles,False
563854,12364,Belgium,2011,8,Aug,623.92,34,20110801,Champions,False
563855,14709,United Kingdom,2011,8,Aug,546.9,21,20110801,Champions,False
563857,12968,United Kingdom,2011,8,Aug,135.95,5,20110801,Clients Moyens,False
563858,18170,United Kingdom,2011,8,Aug,351.3,19,20110801,Clients Fidèles,False
563890,15862,United Kingdom,2011,8,Aug,168.72,13,20110801,Clients Fidèles,False
563891,14500,United Kingdom,2011,8,Aug,51.0,1,20110801,Clients à Risque,False
563892,16330,United Kingdom,2011,8,Aug,21.6,9,20110801,Clients Fidèles,False
563893,16330,United Kingdom,2011,8,Aug,27.36,8,20110801,Clients Fidèles,False
563895,18229,United Kingdom,2011,8,Aug,495.4,10,20110801,Champions,False
563896,17061,United Kingdom,2011,8,Aug,407.4,11,20110801,Clients à Risque,False
563897,12523,France,2011,8,Aug,128.55,8,20110801,Champions,False
563898,12971,United Kingdom,2011,8,Aug,151.2,3,20110801,Champions,False
563900,14566,Channel Islands,2011,8,Aug,1432.0,4,20110801,Clients Moyens,True
563901,17097,Spain,2011,8,Aug,13.25,2,20110801,Champions,False
563902,17029,United Kingdom,2011,8,Aug,358.0,1,20110801,Clients à Risque,True
563903,17068,United Kingdom,2011,8,Aug,206.69,23,20110801,Champions,False
563904,13397,United Kingdom,2011,8,Aug,247.72,2,20110801,Clients à Risque,False
563905,13267,United Kingdom,2011,8,Aug,313.35,14,20110801,Champions,False
563906,14246,United Kingdom,2011,8,Aug,504.19,25,20110801,Clients à Risque,False
563907,14733,United Kingdom,2011,8,Aug,316.98,7,20110801,Champions,False
563908,18109,United Kingdom,2011,8,Aug,399.59,19,20110801,Champions,False
563909,15701,United Kingdom,2011,8,Aug,857.0,127,20110801,Champions,False
563910,17428,United Kingdom,2011,8,Aug,377.25,4,20110801,Champions,False
563911,16265,United Kingdom,2011,8,Aug,435.98,20,20110801,Champions,False
563912,17675,United Kingdom,2011,8,Aug,962.09,40,20110801,Champions,False
563913,14911,EIRE,2011,8,Aug,458.9,16,20110801,Champions,False
563914,12518,Germany,2011,8,Aug,324.83,18,20110801,Champions,False
563915,14224,United Kingdom,2011,8,Aug,186.62,21,20110801,Clients à Risque,False
563916,13435,United Kingdom,2011,8,Aug,393.14,7,20110801,Champions,False
563917,14572,United Kingdom,2011,8,Aug,610.75,64,20110801,Champions,False
563919,14735,United Kingdom,2011,8,Aug,122.28,4,20110801,Champions,False
563920,16407,United Kingdom,2011,8,Aug,453.11,37,20110801,Champions,False
563921,16407,United Kingdom,2011,8,Aug,15.9,2,20110801,Champions,False
563922,14529,United Kingdom,2011,8,Aug,135.24,50,20110801,Clients Fidèles,False
563923,14460,United Kingdom,2011,8,Aug,157.79999999999998,6,20110801,Clients à Risque,False
563924,15984,United Kingdom,2011,8,Aug,683.28,125,20110801,Champions,False
563925,13610,United Kingdom,2011,8,Aug,128.45000000000002,35,20110801,Champions,False
563926,12553,France,2011,8,Aug,400.22,22,20110801,Champions,False
563927,14013,United Kingdom,2011,8,Aug,199.22,15,20110801,Clients à Risque,False
563928,17059,United Kingdom,2011,8,Aug,739.43,128,20110801,Champions,False
563929,15031,United Kingdom,2011,8,Aug,110.96000000000001,19,20110801,Clients Fidèles,False
563931,14895,United Kingdom,2011,8,Aug,833.32,40,20110801,Champions,False
563932,14895,United Kingdom,2011,8,Aug,39.6,1,20110801,Champions,False
563933,16536,United Kingdom,2011,8,Aug,548.97,55,20110801,Clients Moyens,False
563934,15313,United Kingdom,2011,8,Aug,52.0,1,20110801,Clients Moyens,False
563935,15547,United Kingdom,2011,8,Aug,366.18,73,20110801,Champions,False
563936,17828,Malta,2011,8,Aug,213.5,10,20110801,Champions,False
563937,18204,United Kingdom,2011,8,Aug,817.89,45,20110801,Clients Fidèles,False
563938,18144,United Kingdom,2011,8,Aug,357.8,3,20110801,Champions,False
563939,14959,United Kingdom,2011,8,Aug,114.94000000000001,6,20110801,Clients Fidèles,False
563940,17416,United Kingdom,2011,8,Aug,908.74,41,20110801,Champions,False
563941,15738,United Kingdom,2011,8,Aug,327.15,6,20110801,Champions,False
563942,15801,United Kingdom,2011,8,Aug,137.22,9,20110801,Clients Fidèles,False
563943,13139,United Kingdom,2011,8,Aug,540.9200000000001,16,20110801,Champions,False
563944,17581,United Kingdom,2011,8,Aug,1351.22,58,20110801,Champions,False
563945,17581,United Kingdom,2011,8,Aug,66.24,4,20110801,Champions,False
563946,17527,United Kingdom,2011,8,Aug,314.51,18,20110801,Clients Fidèles,False
563947,12363,Unspecified,2011,8,Aug,252.9,7,20110801,Clients Moyens,False
563949,12747,United Kingdom,2011,8,Aug,301.70000000000005,7,20110801,Champions,False
563950,12471,Germany,2011,8,Aug,1127.02,21,20110801,Champions,False
563951,16839,United Kingdom,2011,8,Aug,531.8,10,20110801,Champions,False
563952,15572,United Kingdom,2011,8,Aug,679.25,40,20110801,Champions,False
563953,16201,United Kingdom,2011,8,Aug,303.8,19,20110801,Champions,False
563954,16652,United Kingdom,2011,8,Aug,1388.27,31,20110801,Clients Fidèles,False
563955,16652,United Kingdom,2011,8,Aug,82.97999999999999,3,20110801,Clients Fidèles,False
563956,14282,United Kingdom,2011,8,Aug,102.24,5,20110801,Champions,False
563981,14948,United Kingdom,2011,8,Aug,13.2,1,20110801,Champions,False
563982,14397,United Kingdom,2011,8,Aug,174.96,5,20110801,Champions,False
564016,15712,United Kingdom,2011,8,Aug,307.66,14,20110801,Champions,False
564017,14057,United Kingdom,2011,8,Aug,305.02,9,20110801,Champions,False
564019,13408,United Kingdom,2011,8,Aug,463.82,9,20110801,Champions,False
564020,13971,United Kingdom,2011,8,Aug,373.66,24,20110801,Champions,False
564022,13269,United Kingdom,2011,8,Aug,315.68,15,20110801,Champions,False
564023,17562,United Kingdom,2011,8,Aug,125.7,7,20110801,Champions,False
564034,12935,United Kingdom,2011,8,Aug,316.02,19,20110801,Champions,False
564037,14800,United Kingdom,2011,8,Aug,163.72,19,20110801,Clients Fidèles,False
564038,16555,United Kingdom,2011,8,Aug,151.98000000000002,9,20110801,Clients Fidèles,False
564039,12645,Germany,2011,8,Aug,511.96000000000004,23,20110801,Clients Fidèles,False
564040,14560,United Kingdom,2011,8,Aug,57.199999999999996,2,20110801,Champions,False
564041,14560,United Kingdom,2011,8,Aug,34.0,2,20110801,Champions,False
564042,15443,United Kingdom,2011,8,Aug,247.09,23,20110801,Champions,False
564043,14414,United Kingdom,2011,8,Aug,190.06,14,20110801,Clients à Risque,False
564044,16952,United Kingdom,2011,8,Aug,157.11,15,20110801,Clients à Risque,False
564045,16013,United Kingdom,2011,8,Aug,1047.12,3,20110801,Champions,True
564046,16013,United Kingdom,2011,8,Aug,1020.0,1,20110801,Champions,True
564047,16952,United Kingdom,2011,8,Aug,10.5,1,20110801,Clients à Risque,False
564048,16013,United Kingdom,2011,8,Aug,40.8,1,20110801,Champions,True
564049,17585,United Kingdom,2011,8,Aug,319.55,79,20110801,Clients à Risque,False
564050,17160,United Kingdom,2011,8,Aug,758.05,48,20110801,Champions,False
564051,14265,Unspecified,2011,8,Aug,278.13,16,20110801,Clients à Risque,False
564052,15033,United Kingdom,2011,8,Aug,247.42000000000002,36,20110801,Champions,False
564053,14188,United Kingdom,2011,8,Aug,293.1,9,20110801,Champions,False
564054,17857,United Kingdom,2011,8,Aug,3875.88,5,20110801,Champions,True
564055,13933,United Kingdom,2011,8,Aug,307.8,9,20110801,Clients Moyens,False
564056,14387,United Kingdom,2011,8,Aug,440.76,40,20110801,Clients Fidèles,False
564057,15296,United Kingdom,2011,8,Aug,508.0,29,20110801,Clients Fidèles,False
564058,17676,United Kingdom,2011,8,Aug,230.98000000000002,11,20110801,Champions,False
564059,15796,United Kingdom,2011,8,Aug,325.8,16,20110801,Champions,False
564060,17073,United Kingdom,2011,8,Aug,453.79,56,20110801,Champions,False
564061,14505,United Kingdom,2011,8,Aug,1062.88,118,20110801,Champions,False
564062,17706,United Kingdom,2011,8,Aug,931.5,17,20110801,Champions,False
564065,15150,United Kingdom,2011,8,Aug,1654.31,103,20110801,Champions,False
564066,17703,United Kingdom,2011,8,Aug,261.82,19,20110801,Clients Fidèles,False
564067,18241,United Kingdom,2011,8,Aug,39.900000000000006,2,20110801,Champions,False
564075,17659,United Kingdom,2011,8,Aug,89.44,5,20110801,Champions,False
564076,14045,United Kingdom,2011,8,Aug,408.0,1,20110801,Clients à Risque,True
564077,14711,United Kingdom,2011,8,Aug,148.57,14,20110801,Champions,False
564078,17083,United Kingdom,2011,8,Aug,409.76,18,20110801,Clients à Risque,False
564079,12627,Germany,2011,8,Aug,630.39,35,20110801,Champions,False
564082,12627,Germany,2011,8,Aug,72.0,1,20110801,Champions,False
564083,17469,United Kingdom,2011,8,Aug,304.2,16,20110801,Champions,False
564085,14911,EIRE,2011,8,Aug,50.0,1,20110801,Champions,False
564088,17702,United Kingdom,2011,8,Aug,563.64,15,20110801,Champions,False
564089,15971,United Kingdom,2011,8,Aug,291.4,4,20110801,Champions,False
564090,17041,United Kingdom,2011,8,Aug,446.39,29,20110801,Champions,False
564091,15804,United Kingdom,2011,8,Aug,432.48,29,20110801,Champions,False
564092,13767,United Kingdom,2011,8,Aug,385.88,13,20110801,Champions,False
564093,14930,Channel Islands,2011,8,Aug,1103.15,55,20110801,Clients à Risque,False
564095,14930,Channel Islands,2011,8,Aug,165.58,11,20110801,Clients à Risque,False
564096,16133,United Kingdom,2011,8,Aug,309.5,2,20110801,Champions,False
564109,17450,United Kingdom,2011,8,Aug,34.56,1,20110801,Champions,True
564132,12901,United Kingdom,2011,8,Aug,780.0,5,20110801,Champions,False
564133,14364,United Kingdom,2011,8,Aug,351.1,8,20110801,Clients à Risque,False
564135,16550,United Kingdom,2011,8,Aug,526.72,51,20110801,Clients à Risque,False
564136,14404,United Kingdom,2011,8,Aug,309.24,16,20110801,Clients Fidèles,False
564137,15722,United Kingdom,2011,8,Aug,654.15,14,20110801,Clients Fidèles,False
564139,16904,United Kingdom,2011,8,Aug,263.13,49,20110801,Champions,False
564140,12621,Germany,2011,8,Aug,415.17,31,20110801,Champions,False
564141,17841,United Kingdom,2011,8,Aug,552.6,85,20110801,Champions,False
564143,16814,United Kingdom,2011,8,Aug,177.9,6,20110801,Champions,False
564144,13939,United Kingdom,2011,8,Aug,205.71,22,20110801,Clients Fidèles,False
564145,14329,United Kingdom,2011,8,Aug,399.35,22,20110801,Champions,False
564146,15838,United Kingdom,2011,8,Aug,480.0,4,20110801,Champions,True
564147,14004,United Kingdom,2011,8,Aug,765.9,24,20110801,Clients Fidèles,False
564148,18147,United Kingdom,2011,8,Aug,98.88,4,20110801,Clients Fidèles,False
564149,14543,United Kingdom,2011,8,Aug,300.9,3,20110801,Champions,False
564150,14936,Channel Islands,2011,8,Aug,1436.49,57,20110801,Clients Fidèles,False
564158,16712,United Kingdom,2011,8,Aug,250.86,9,20110801,Champions,False
564159,12593,France,2011,8,Aug,96.3,5,20110801,Clients à Risque,False
564160,15569,United Kingdom,2011,8,Aug,244.8,1,20110801,Clients à Risque,False
564161,14523,United Kingdom,2011,8,Aug,241.09,12,20110801,Clients Moyens,False
564162,13481,United Kingdom,2011,8,Aug,367.34000000000003,21,20110801,Clients Fidèles,False
564163,13481,United Kingdom,2011,8,Aug,15.0,1,20110801,Clients Fidèles,False
564164,17940,United Kingdom,2011,8,Aug,75.0,1,20110801,Clients Fidèles,True
564165,13593,United Kingdom,2011,8,Aug,645.83,36,20110801,Clients à Risque,False
564166,15089,United Kingdom,2011,8,Aug,455.67,33,20110801,Champions,False
564167,17735,United Kingdom,2011,8,Aug,951.96,42,20110801,Champions,False
564168,16794,United Kingdom,2011,8,Aug,128.31,43,20110801,Champions,False
564169,14646,Netherlands,2011,8,Aug,424.80000000000007,2,20110801,Champions,True
564170,17696,United Kingdom,2011,8,Aug,275.82,16,20110801,Clients Fidèles,False
564171,16133,United Kingdom,2011,8,Aug,308.66,3,20110801,Champions,False
564172,16033,United Kingdom,2011,8,Aug,631.75,78,20110801,Champions,False
564173,12567,France,2011,8,Aug,851.06,39,20110801,Champions,False
564174,14191,United Kingdom,2011,8,Aug,379.27000000000004,19,20110801,Champions,False
564181,13862,United Kingdom,2011,8,Aug,327.93,21,20110801,Champions,False
564182,17242,United Kingdom,2011,8,Aug,425.6,11,20110801,Clients à Risque,False
564186,15755,United Kingdom,2011,8,Aug,524.1,29,20110801,Champions,False
564187,15005,United Kingdom,2011,8,Aug,237.21,53,20110801,Champions,False
564188,13140,United Kingdom,2011,8,Aug,114.06,14,20110801,Clients à Risque,False
564189,14769,United Kingdom,2011,8,Aug,312.66,26,20110801,Champions,False
564190,16143,United Kingdom,2011,8,Aug,375.19,22,20110801,Champions,False
564191,17315,United Kingdom,2011,8,Aug,269.28,56,20110801,Champions,False
564192,17719,United Kingdom,2011,8,Aug,306.72,16,20110801,Clients Fidèles,False
564195,14060,United Kingdom,2011,8,Aug,306.96000000000004,13,20110801,Champions,False
564196,17315,United Kingdom,2011,8,Aug,15.0,1,20110801,Champions,False
564197,13425,United Kingdom,2011,8,Aug,449.56,24,20110801,Clients à Risque,False
564198,14418,United Kingdom,2011,8,Aug,150.44,19,20110801,Clients Fidèles,False
564199,13263,United Kingdom,2011,8,Aug,280.17,73,20110801,Champions,False
564200,18018,United Kingdom,2011,8,Aug,84.69,27,20110801,Clients à Risque,False
564201,12540,Spain,2011,8,Aug,509.34000000000003,18,20110801,Champions,False
564202,16342,United Kingdom,2011,8,Aug,57.5,2,20110801,Clients à Risque,False
564203,18061,United Kingdom,2011,8,Aug,241.44000000000003,7,20110801,Champions,False
